%# GestureMidAir dataset
%
%Data contain 3D hand trajectories collected with Leap Motion device. There are 13 subjects, each performs 26 interface-command gestures. Each gesture is encoded as a sequence of 3D points, representing the position of the dominant-hand forefinger.
%
%There are 26 classes corresponding to unique gestures. See Fig. 1 of [2] for the list of gestures and their visualisation.
%
%- Class 1: arc3Dleft
%- Class 2: arc3Dright
%- Class 3: caret
%- Class 4: check
%- Class 5: circle
%- Class 6: curly-bracket-left
%- Class 7: curly-bracket-right
%- Class 8: delete
%- Class 9: left-swipe
%- Class 10: pigtail
%- Class 11: poly3Dxyz
%- Class 12: poly3Dxzy
%- Class 13: poly3Dyxz
%- Class 14: poly3Dyzx
%- Class 15: poly3Dzxy
%- Class 16: poly3Dzyx
%- Class 17: rectangle
%- Class 18: right-swipe
%- Class 19: spiral
%- Class 20: square-bracket-left
%- Class 21: square-bracket-right
%- Class 22: star
%- Class 23: triangle
%- Class 24: v
%- Class 25: x
%- Class 26: zig-zag
%
%We make three datasets out of these data. We follow the original paper (see [2]) and use data of 8 subjects for training and 5 subjects for testing. Data of a same subjects does not appear in both train and test set.
%
%## GestureMidAirD1
%
%Train size: 208
%
%Test size: 130
%
%Missing value: No
%
%Number of classses: 26 
%
%Time series length: Vary
%
%## GestureMidAirD2
%
%Train size: 208
%
%Test size: 130
%
%Missing value: No
%
%Number of classses: 26 
%
%Time series length: Vary
%
%## GestureMidAirD3
%
%Train size: 208
%
%Test size: 130
%
%Missing value: No
%
%Number of classses: 26 
%
%Time series length: Vary
%
%There is nothing to infer from the order of examples in the train and test set.
%
%We pad NaN to the end of each time series to the length of the longest time series.
%
%Data created by Fabio M. Caputo et al. (see [1], [2]). Data edited by Hoang Anh Dau.
%
%[1] https://github.com/giach68/gesturesCodes
%
%[2] Caputo, Fabio M., et al. “Comparing 3D trajectories for simple mid-air gesture recognition.” Computers & Graphics 73 (2018): 17-25.
@Relation GestureMidAirD2
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute att217 numeric
@attribute att218 numeric
@attribute att219 numeric
@attribute att220 numeric
@attribute att221 numeric
@attribute att222 numeric
@attribute att223 numeric
@attribute att224 numeric
@attribute att225 numeric
@attribute att226 numeric
@attribute att227 numeric
@attribute att228 numeric
@attribute att229 numeric
@attribute att230 numeric
@attribute att231 numeric
@attribute att232 numeric
@attribute att233 numeric
@attribute att234 numeric
@attribute att235 numeric
@attribute att236 numeric
@attribute att237 numeric
@attribute att238 numeric
@attribute att239 numeric
@attribute att240 numeric
@attribute att241 numeric
@attribute att242 numeric
@attribute att243 numeric
@attribute att244 numeric
@attribute att245 numeric
@attribute att246 numeric
@attribute att247 numeric
@attribute att248 numeric
@attribute att249 numeric
@attribute att250 numeric
@attribute att251 numeric
@attribute att252 numeric
@attribute att253 numeric
@attribute att254 numeric
@attribute att255 numeric
@attribute att256 numeric
@attribute att257 numeric
@attribute att258 numeric
@attribute att259 numeric
@attribute att260 numeric
@attribute att261 numeric
@attribute att262 numeric
@attribute att263 numeric
@attribute att264 numeric
@attribute att265 numeric
@attribute att266 numeric
@attribute att267 numeric
@attribute att268 numeric
@attribute att269 numeric
@attribute att270 numeric
@attribute att271 numeric
@attribute att272 numeric
@attribute att273 numeric
@attribute att274 numeric
@attribute att275 numeric
@attribute att276 numeric
@attribute att277 numeric
@attribute att278 numeric
@attribute att279 numeric
@attribute att280 numeric
@attribute att281 numeric
@attribute att282 numeric
@attribute att283 numeric
@attribute att284 numeric
@attribute att285 numeric
@attribute att286 numeric
@attribute att287 numeric
@attribute att288 numeric
@attribute att289 numeric
@attribute att290 numeric
@attribute att291 numeric
@attribute att292 numeric
@attribute att293 numeric
@attribute att294 numeric
@attribute att295 numeric
@attribute att296 numeric
@attribute att297 numeric
@attribute att298 numeric
@attribute att299 numeric
@attribute att300 numeric
@attribute att301 numeric
@attribute att302 numeric
@attribute att303 numeric
@attribute att304 numeric
@attribute att305 numeric
@attribute att306 numeric
@attribute att307 numeric
@attribute att308 numeric
@attribute att309 numeric
@attribute att310 numeric
@attribute att311 numeric
@attribute att312 numeric
@attribute att313 numeric
@attribute att314 numeric
@attribute att315 numeric
@attribute att316 numeric
@attribute att317 numeric
@attribute att318 numeric
@attribute att319 numeric
@attribute att320 numeric
@attribute att321 numeric
@attribute att322 numeric
@attribute att323 numeric
@attribute att324 numeric
@attribute att325 numeric
@attribute att326 numeric
@attribute att327 numeric
@attribute att328 numeric
@attribute att329 numeric
@attribute att330 numeric
@attribute att331 numeric
@attribute att332 numeric
@attribute att333 numeric
@attribute att334 numeric
@attribute att335 numeric
@attribute att336 numeric
@attribute att337 numeric
@attribute att338 numeric
@attribute att339 numeric
@attribute att340 numeric
@attribute att341 numeric
@attribute att342 numeric
@attribute att343 numeric
@attribute att344 numeric
@attribute att345 numeric
@attribute att346 numeric
@attribute att347 numeric
@attribute att348 numeric
@attribute att349 numeric
@attribute att350 numeric
@attribute att351 numeric
@attribute att352 numeric
@attribute att353 numeric
@attribute att354 numeric
@attribute att355 numeric
@attribute att356 numeric
@attribute att357 numeric
@attribute att358 numeric
@attribute att359 numeric
@attribute att360 numeric
@attribute  target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}

@data
266.289,266.367,264.413,262.103,259.431,258.288,257.799,257.245,257.021,255.899,254.38,252.834,252.24,251.415,250.943,250.549,250.464,250.302,250.237,250.02,248.086,244.427,241.286,238.347,235.086,232.699,228.128,226.139,219.335,214.694,211.824,204.408,201.188,195.896,190.346,190.952,184.321,176.803,167.251,153.632,150.744,149.31,146.547,144.039,141.035,138.29,135.976,133.818,131.702,130.365,128.139,126.154,123.937,122.015,120.111,118.693,117.752,116.853,115.998,115.035,114.923,114.778,114.73,114.867,115.766,116.863,118.429,120.0,122.254,124.875,126.214,129.002,132.003,135.4,138.5,141.995,143.812,147.364,151.132,154.315,155.897,161.68,165.652,167.604,176.054,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24
127.32,126.96,126.621,126.448,126.122,125.747,125.546,125.33,125.455,125.521,125.58,125.239,125.024,124.842,124.649,124.416,124.329,124.08,123.785,123.685,123.704,123.97,124.175,124.403,124.453,124.771,124.96,125.377,125.245,125.217,125.162,125.323,125.017,124.811,125.067,125.268,125.22,125.459,124.855,125.115,124.907,124.77,124.357,124.26,124.145,123.966,124.048,125.389,124.147,122.683,121.917,120.937,119.918,119.103,118.748,118.343,118.03,117.309,116.8,116.039,115.523,115.286,114.78,114.056,113.372,112.956,111.605,110.37,109.896,109.771,109.625,109.127,108.931,107.987,107.433,106.611,106.139,106.058,106.293,105.8,104.881,104.586,104.538,104.609,104.361,103.552,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
193.423,193.37,193.266,193.255,193.368,193.595,193.683,193.679,193.655,193.655,193.691,193.702,193.733,193.734,193.728,193.776,193.81,193.808,193.707,193.68,193.577,193.519,193.342,193.202,193.027,192.999,192.555,192.355,192.209,191.738,191.184,190.968,190.297,189.848,189.303,188.485,188.101,188.157,188.136,187.503,187.767,186.659,186.039,185.393,185.188,184.525,182.971,183.087,183.751,184.29,185.292,185.212,184.011,184.024,184.049,183.837,182.564,182.708,183.833,185.008,184.949,185.112,185.205,185.859,186.038,185.77,185.631,185.937,186.098,186.831,187.78,188.537,188.982,189.734,190.312,190.649,191.387,192.052,192.525,193.924,194.655,195.778,196.819,196.942,197.52,198.193,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
210.597,210.67,210.744,210.774,210.848,210.932,210.976,211.027,211.035,211.042,211.104,211.114,211.125,211.161,211.191,211.24,215.827,212.176,210.475,208.474,208.769,210.359,211.111,211.84,211.588,211.74,212.062,212.9,212.984,212.418,212.481,212.661,212.873,213.147,213.215,213.165,212.885,211.898,211.408,211.509,210.638,210.748,209.545,208.67,208.5,208.551,210.045,210.086,209.135,207.651,207.334,208.17,207.905,206.451,206.182,204.554,203.047,201.991,201.804,201.432,201.123,201.094,201.211,201.665,202.11,202.128,202.181,202.173,202.402,202.567,202.745,202.951,203.208,203.314,203.582,203.892,204.429,204.946,205.24,205.726,206.1,206.292,206.649,206.795,207.162,207.493,208.038,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
162.018,162.212,162.413,162.774,163.105,163.43,163.622,164.174,164.629,165.108,165.424,165.756,166.199,166.368,166.784,167.141,167.631,168.017,168.232,168.472,168.641,168.171,166.627,164.669,162.239,160.315,158.684,157.812,155.444,153.49,151.405,149.242,146.886,144.538,142.526,141.475,136.85,135.535,133.948,132.451,131.736,129.974,128.301,126.63,124.854,122.813,121.131,120.496,119.337,118.103,117.162,116.823,116.625,116.655,116.972,117.871,119.164,120.735,122.332,124.419,125.558,127.394,128.966,131.603,134.063,136.533,141.087,143.689,146.491,148.363,151.653,154.171,154.806,156.826,157.817,158.939,159.942,160.953,161.582,162.029,162.717,163.084,163.265,163.409,163.511,163.58,163.588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24
268.237,268.31,268.379,268.534,268.64,268.722,268.766,268.821,268.849,268.885,268.978,269.153,269.37,269.439,269.585,269.632,269.665,269.714,269.707,269.484,269.179,265.712,263.098,260.144,255.697,253.408,248.156,242.521,235.903,228.867,224.749,209.714,206.699,197.744,187.951,178.824,169.139,160.466,156.657,148.916,142.91,138.497,135.56,133.46,131.891,131.495,131.295,131.011,133.627,137.331,141.772,143.749,148.7,155.23,161.861,169.877,178.772,188.01,192.838,203.709,213.551,222.342,229.953,237.787,244.252,247.285,251.775,257.27,260.745,261.924,262.851,264.158,264.719,266.89,267.213,267.356,267.368,267.332,267.105,266.794,266.25,265.893,265.723,265.578,265.534,265.429,265.186,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24
178.706,180.451,182.163,182.069,181.711,181.043,180.757,180.643,180.642,180.706,180.676,180.624,180.623,180.64,180.611,180.217,179.757,179.19,178.42,178.095,177.702,176.085,174.323,171.45,169.069,168.016,165.015,162.543,159.217,155.113,150.189,145.913,152.161,151.484,145.401,140.325,134.624,130.062,127.639,123.983,119.324,115.042,111.624,107.994,105.093,103.39,100.725,97.9621,95.6908,93.5087,91.8789,91.3206,90.3742,89.7266,89.5221,89.7757,90.2365,90.896,91.5055,93.4442,95.011,97.4851,101.161,105.64,108.167,111.877,113.405,118.014,125.499,131.359,138.275,141.317,146.81,158.706,164.693,169.869,176.202,179.052,185.021,190.206,196.322,202.123,206.957,211.723,213.373,217.502,221.621,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4
180.142,180.077,179.979,179.878,179.734,179.604,179.53,179.476,179.29,178.647,177.988,177.853,177.876,177.939,178.089,178.145,178.189,178.211,178.206,178.206,178.206,178.151,178.108,178.063,178.049,178.066,178.153,178.216,178.304,178.656,178.62,178.448,177.9,178.366,178.049,178.013,177.592,177.42,177.187,176.915,176.718,176.769,176.774,176.832,176.822,176.638,176.478,176.332,176.231,176.257,176.306,176.367,176.41,176.466,176.511,176.342,176.19,176.146,176.692,176.851,176.844,176.721,176.612,176.228,175.829,175.507,175.551,175.682,175.849,176.074,176.065,175.973,175.907,175.691,175.485,175.298,175.023,174.744,174.525,174.404,174.186,174.173,174.123,174.24,174.427,174.44,174.458,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
147.326,147.444,147.792,147.876,147.887,147.93,147.973,148.109,148.232,148.146,147.7,147.558,147.389,147.398,147.255,147.068,146.493,146.244,146.289,146.038,146.689,146.607,146.523,146.239,145.675,145.438,144.199,143.726,143.564,143.748,143.914,144.017,144.049,144.098,144.483,144.474,144.227,144.193,143.964,143.835,143.144,142.925,142.235,142.231,142.654,143.2,143.121,143.128,143.151,143.338,143.678,144.024,144.339,144.329,144.568,144.448,144.643,144.739,145.774,145.74,145.864,145.631,145.772,147.162,144.749,143.168,141.708,141.043,140.955,141.746,143.985,145.591,146.263,146.785,147.627,147.412,146.451,145.743,144.824,144.4,144.134,143.606,143.546,143.437,142.95,142.65,142.398,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
121.524,121.611,121.455,121.423,121.482,121.581,121.493,121.202,120.878,120.366,120.253,120.351,120.394,119.399,119.412,119.577,119.097,119.181,119.305,120.09,119.799,119.223,120.641,122.407,128.315,131.63,126.677,126.468,127.925,128.661,130.738,130.107,129.064,129.919,129.88,129.81,127.654,127.958,126.838,126.903,126.188,127.575,128.375,129.009,129.514,130.461,131.55,132.628,132.464,129.853,127.934,126.054,124.643,124.11,124.012,123.962,124.865,125.07,125.066,125.274,124.854,125.014,125.382,125.308,125.159,125.254,125.232,125.465,125.92,126.173,126.267,126.166,126.071,126.066,125.706,125.418,125.322,124.781,124.119,123.97,123.877,125.333,125.836,126.902,126.783,127.228,126.835,127.484,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
